File,Line,R,V,Area
142.txt,0 0.755556 0.389189 0.037037 0.0540541,0.045545550000000004,5.158985397142057e-05,0.001629227691976831
142.txt,0 0.385185 0.2 0.0444444 0.0648649,0.05465465,7.429522086252042e-05,0.0023460870179333234
142.txt,0 0.268519 0.0837838 0.0407407 0.0594595,0.050100099999999995,6.242617215773575e-05,0.00197136511380668
142.txt,0 0.511111 0.208108 0.0444444 0.0594595,0.05195195,6.712745606477306e-05,0.002119793655453813
142.txt,0 0.527778 0.140541 0.0481481 0.0756757,0.0619119,9.534154596052849e-05,0.003010496632357811
142.txt,0 0.859259 0.562162 0.0444444 0.0648649,0.05465465,7.429522086252042e-05,0.0023460870179333234
142.txt,0 0.82037 0.408108 0.0481481 0.0702703,0.0592092,8.719712213406554e-05,0.002753393404356759
142.txt,0 0.716667 0.397297 0.0407407 0.0594595,0.050100099999999995,6.242617215773575e-05,0.00197136511380668
142.txt,0 0.816667 0.489189 0.0407407 0.0594595,0.050100099999999995,6.242617215773575e-05,0.00197136511380668
142.txt,0 0.940741 0.805405 0.037037 0.0540541,0.045545550000000004,5.158985397142057e-05,0.001629227691976831
142.txt,0 0.124074 0.432432 0.0407407 0.0540541,0.0473974,5.587125118247382e-05,0.0017644075979648284
142.txt,0 0.601852 0.659459 0.0481481 0.0648649,0.0565065,7.941644108957219e-05,0.002507764195239592
142.txt,0 0.662963 0.583784 0.0518519 0.0648649,0.058358400000000005,8.470856403471772e-05,0.002674832763907279
142.txt,0 0.942593 0.875676 0.0481481 0.0756757,0.0619119,9.534154596052849e-05,0.003010496632357811
142.txt,0 0.6 0.567568 0.0518519 0.0756757,0.0637638,0.00010113215666871243,0.0031932892810721653
142.txt,0 0.842593 0.643243 0.0481481 0.0648649,0.0565065,7.941644108957219e-05,0.002507764195239592
142.txt,0 0.183333 0.472973 0.0333333 0.0486486,0.04099095,4.178604229745593e-05,0.0013196715330201264
142.txt,0 0.916667 0.708108 0.0481481 0.0648649,0.0565065,7.941644108957219e-05,0.002507764195239592
142.txt,0 0.685185 0.410811 0.0444444 0.0756757,0.060060050000000004,8.97218753756778e-05,0.002833095799543997
142.txt,0 0.914815 0.645946 0.0444444 0.0594595,0.05195195,6.712745606477306e-05,0.002119793655453813
142.txt,0 0.851852 0.727027 0.0518519 0.0702703,0.06106109999999999,9.273848022340507e-05,0.002928324013047779
142.txt,0 0.625926 0.845946 0.0518519 0.0702703,0.06106109999999999,9.273848022340507e-05,0.002928324013047779
142.txt,0 0.566667 0.616216 0.0518519 0.0756757,0.0637638,0.00010113215666871243,0.0031932892810721653
142.txt,0 0.624074 0.175676 0.0481481 0.0702703,0.0592092,8.719712213406554e-05,0.002753393404356759
142.txt,0 0.587037 0.505405 0.0407407 0.0594595,0.050100099999999995,6.242617215773575e-05,0.00197136511380668
142.txt,0 0.603704 0.437838 0.0444444 0.0648649,0.05465465,7.429522086252042e-05,0.0023460870179333234
142.txt,0 0.712963 0.0432432 0.0481481 0.0756757,0.0619119,9.534154596052849e-05,0.003010496632357811
142.txt,0 0.622222 0.505405 0.0444444 0.0702703,0.05735735,8.18266854652036e-05,0.0025838543992967177
142.txt,0 0.240741 0.345946 0.0592593 0.0864865,0.07287289999999999,0.00013210134316564244,0.004170825180830045
142.txt,0 0.598148 0.786487 0.0481481 0.0702703,0.0592092,8.719712213406554e-05,0.002753393404356759
142.txt,0 0.0981481 0.513514 0.0407407 0.0648649,0.0528028,6.934474996089977e-05,0.002189796648532417
142.txt,0 0.627778 0.935135 0.0407407 0.0648649,0.0528028,6.934474996089977e-05,0.002189796648532417
142.txt,0 0.907407 0.894595 0.0444444 0.0810811,0.06276275,9.798081609679823e-05,0.003093811218675161
143.txt,0 0.901852 0.0756757 0.0407407 0.0540541,0.0473974,5.587125118247382e-05,0.0017644075979648284
143.txt,0 0.012963 0.202703 0.0259259 0.0702703,0.0480981,5.7535757522978716e-05,0.0018169614925769516
143.txt,0 0.985185 0.345946 0.0296296 0.151351,0.09049030000000001,0.00020372550348343965,0.006431228458108588
143.txt,0 0.731481 0.613514 0.0407407 0.0486486,0.04469465,4.967985035678374e-05,0.001568920590695295
143.txt,0 0.509259 0.0189189 0.0407407 0.0378378,0.03928925,3.838807647255852e-05,0.0012123760779701373
143.txt,0 0.527778 0.559459 0.0407407 0.0486486,0.04469465,4.967985035678374e-05,0.001568920590695295
143.txt,0 0.361111 0.532432 0.0407407 0.0486486,0.04469465,4.967985035678374e-05,0.001568920590695295
143.txt,0 0.577778 0.502703 0.0444444 0.0540541,0.04924925,6.032336556910635e-05,0.0019049743118581888
143.txt,0 0.424074 0.0540541 0.0481481 0.0540541,0.051101099999999997,6.494620533507343e-05,0.0020509278336569114
143.txt,0 0.557407 0.0567568 0.0407407 0.0486486,0.04469465,4.967985035678374e-05,0.001568920590695295
143.txt,0 0.887037 0.632432 0.0407407 0.0540541,0.0473974,5.587125118247382e-05,0.0017644075979648284
143.txt,0 0.95 0.586486 0.0407407 0.0594595,0.050100099999999995,6.242617215773575e-05,0.00197136511380668
143.txt,0 0.662963 0.0243243 0.0444444 0.0486486,0.046546500000000005,5.388280808803422e-05,0.001701625331390924
143.txt,0 0.592593 0.413514 0.0518519 0.0702703,0.06106109999999999,9.273848022340507e-05,0.002928324013047779
143.txt,0 0.364815 0.467568 0.0407407 0.0486486,0.04469465,4.967985035678374e-05,0.001568920590695295
143.txt,0 0.47037 0.513514 0.037037 0.0432432,0.0401401,4.006904332497391e-05,0.001265455219854281
143.txt,0 0.811111 0.740541 0.037037 0.0540541,0.045545550000000004,5.158985397142057e-05,0.001629227691976831
143.txt,0 0.635185 0.567568 0.0407407 0.0540541,0.0473974,5.587125118247382e-05,0.0017644075979648284
143.txt,0 0.690741 0.143243 0.0481481 0.0594595,0.0538038,7.199947732419322e-05,0.0022736090050063094
143.txt,0 0.790741 0.537838 0.0481481 0.0594595,0.0538038,7.199947732419322e-05,0.0022736090050063094
143.txt,0 0.751852 0.348649 0.0518519 0.0702703,0.06106109999999999,9.273848022340507e-05,0.002928324013047779
143.txt,0 0.512963 0.391892 0.062963 0.0702703,0.06661665,0.000110386811621661,0.0034854227357080476
143.txt,0 0.62037 0.205405 0.062963 0.0756757,0.06931935,0.00011952829757333892,0.0037739734869937525
143.txt,0 0.944444 0.478378 0.0814815 0.0918919,0.0866867,0.00018695280670692654,0.005901940438437336
143.txt,0 0.437037 0.424324 0.0518519 0.0594595,0.0556557,7.704238259979508e-05,0.0024328155336506615
143.txt,0 0.705556 0.22973 0.0555556 0.0702703,0.06291295,9.845046871160515e-05,0.0031086367793625056
143.txt,0 0.659259 0.305405 0.0666667 0.0702703,0.06846849999999999,0.00011661118245102732,0.0036818959257388616
143.txt,0 0.655556 0.397297 0.0518519 0.0594595,0.0556557,7.704238259979508e-05,0.0024328155336506615
144.txt,0 0.383333 0.927027 0.062963 0.0810811,0.07202205,0.0001290336217070277,0.004073998257163342
144.txt,0 0.162963 0.724324 0.0888889 0.108108,0.09849845,0.00024139609044638243,0.007619889511380619
144.txt,0 0.701852 0.702703 0.114815 0.118919,0.116867,0.0003398789394942582,0.010726886190014526
144.txt,0 0.409259 0.443243 0.144444 0.172973,0.15870849999999997,0.0006270440106971028,0.01978291365234752
144.txt,0 0.12963 0.878378 0.111111 0.124324,0.1177175,0.0003448464179836231,0.01088358421127454
144.txt,0 0.664815 0.6 0.137037 0.194595,0.165816,0.000684505928628285,0.02159447997801468
144.txt,0 0.777778 0.735135 0.103704 0.108108,0.105906,0.00027908751374329586,0.008809089289111716
144.txt,0 0.303704 0.137838 0.0666667 0.0810811,0.07387389999999999,0.00013575659757367937,0.004286195102701702
144.txt,0 0.331481 0.0513513 0.114815 0.0918919,0.10335345,0.0002657906140927055,0.008389572622898994
144.txt,0 0.675926 0.405405 0.144444 0.183784,0.16411399999999998,0.0006705161062431236,0.021153446817898054
145.txt,0 0.457407 0.875676 0.114815 0.108108,0.11146149999999999,0.0003091504752427331,0.009757524445122505
145.txt,0 0.192593 0.589189 0.162963 0.108108,0.1355355,0.00045721105938784296,0.014427663542347001
145.txt,0 0.694444 0.364865 0.12963 0.167568,0.14859899999999998,0.0005496566039240346,0.017342897408667148
145.txt,0 0.738889 0.659459 0.0777778 0.0864865,0.08213214999999999,0.00016781713936911793,0.005298052586817526
145.txt,0 0.690741 0.645946 0.159259 0.113514,0.13638650000000002,0.0004629739638819747,0.01460940909286565
145.txt,0 0.651852 0.394595 0.185185 0.237838,0.2115115,0.0011142019275396323,0.03513644766787026
145.txt,0 0.366667 0.7 0.148148 0.102703,0.1254255,0.0003915113000816268,0.012355535229250364
145.txt,0 0.455556 0.589189 0.111111 0.12973,0.12042050000000001,0.0003608732301260872,0.01138913480987293
145.txt,0 0.559259 0.908108 0.111111 0.118919,0.115015,0.00032918684512812593,0.010389600511309563
146.txt,0 0.05 0.0540541 0.0851852 0.108108,0.0966466,0.00023240081175200894,0.0073360628250851755
146.txt,0 0.0740741 0.454054 0.0444444 0.0756757,0.060060050000000004,8.97218753756778e-05,0.002833095799543997
146.txt,0 0.15 0.459459 0.0703704 0.0864865,0.07842845,0.0001530182651590846,0.004831001200706446
146.txt,0 0.05 0.186486 0.0925926 0.135135,0.1138638,0.0003226268631778579,0.010182659660587866
146.txt,0 0.237037 0.424324 0.0666667 0.0918919,0.0792793,0.00015635753733250998,0.004936390355200081
146.txt,0 0.103704 0.964865 0.0518519 0.0702703,0.06106109999999999,9.273848022340507e-05,0.002928324013047779
146.txt,0 0.198148 0.664865 0.0555556 0.0756757,0.06561565,0.0001070934030193211,0.003381463875140665
146.txt,0 0.151852 0.651351 0.0592593 0.0702703,0.0647648,0.00010433324310977202,0.003294336353582595
146.txt,0 0.127778 0.848649 0.062963 0.0756757,0.06931935,0.00011952829757333892,0.0037739734869937525
146.txt,0 0.266667 0.672973 0.0518519 0.0702703,0.06106109999999999,9.273848022340507e-05,0.002928324013047779
147.txt,0 0.346296 0.0405405 0.0555556 0.0702703,0.06291295,9.845046871160515e-05,0.0031086367793625056
147.txt,0 0.740741 0.332432 0.0444444 0.0486486,0.046546500000000005,5.388280808803422e-05,0.001701625331390924
147.txt,0 0.503704 0.0513513 0.0740741 0.102703,0.08838855000000001,0.00019436831225357642,0.006135951246100772
147.txt,0 0.872222 0.159459 0.0481481 0.0594595,0.0538038,7.199947732419322e-05,0.0022736090050063094
147.txt,0 0.342593 0.505405 0.0481481 0.0486486,0.04839835,5.825647922534947e-05,0.0018397168799919152
147.txt,0 0.707407 0.0324324 0.0592593 0.0648649,0.0620621,9.580483417157634e-05,0.0030251214489345484
147.txt,0 0.601852 0.172973 0.0481481 0.0540541,0.051101099999999997,6.494620533507343e-05,0.0020509278336569114
147.txt,0 0.181481 0.0459459 0.0592593 0.0810811,0.0701702,0.0001224814721039499,0.0038671882195303446
147.txt,0 0.946296 0.618919 0.0481481 0.0594595,0.0538038,7.199947732419322e-05,0.0022736090050063094
147.txt,0 0.211111 0.156757 0.0518519 0.0648649,0.058358400000000005,8.470856403471772e-05,0.002674832763907279
147.txt,0 0.0796296 0.145946 0.0481481 0.0540541,0.051101099999999997,6.494620533507343e-05,0.0020509278336569114
147.txt,0 0.918519 0.0324324 0.0518519 0.0540541,0.052953,6.973991041578199e-05,0.002202272322277929
147.txt,0 0.824074 0.0945946 0.0481481 0.0702703,0.0592092,8.719712213406554e-05,0.002753393404356759
147.txt,0 0.0333333 0.278378 0.0592593 0.0810811,0.0701702,0.0001224814721039499,0.0038671882195303446
147.txt,0 0.646296 0.251351 0.0407407 0.0702703,0.0555055,7.662701009482103e-05,0.002419702202142039
147.txt,0 0.037037 0.186486 0.0518519 0.0702703,0.06106109999999999,9.273848022340507e-05,0.002928324013047779
147.txt,0 0.987037 0.12973 0.0259259 0.0756757,0.0508008,6.418495744923331e-05,0.002026893754055367
147.txt,0 0.466667 0.272973 0.0814815 0.0918919,0.0866867,0.00018695280670692654,0.005901940438437336
147.txt,0 0.887037 0.278378 0.0481481 0.0702703,0.0592092,8.719712213406554e-05,0.002753393404356759
147.txt,0 0.977778 0.678378 0.0444444 0.0810811,0.06276275,9.798081609679823e-05,0.003093811218675161
147.txt,0 0.864815 0.464865 0.0555556 0.0756757,0.06561565,0.0001070934030193211,0.003381463875140665
147.txt,0 0.385185 0.213514 0.037037 0.0594595,0.04824825,5.7895617399326014e-05,0.0018283233800649103
147.txt,0 0.166667 0.172973 0.0518519 0.0756757,0.0637638,0.00010113215666871243,0.0031932892810721653
147.txt,0 0.612963 0.110811 0.062963 0.0918919,0.07742745000000001,0.00014913588653185867,0.004708469854154176
147.txt,0 0.087037 0.0864865 0.0555556 0.0648649,0.06021025,9.017131213468777e-05,0.0028472837024682315
147.txt,0 0.277778 0.2 0.0518519 0.0756757,0.0637638,0.00010113215666871243,0.0031932892810721653
147.txt,0 0.603704 0.383784 0.0518519 0.0756757,0.0637638,0.00010113215666871243,0.0031932892810721653
147.txt,0 0.97963 0.275676 0.0407407 0.0648649,0.0528028,6.934474996089977e-05,0.002189796648532417
147.txt,0 0.281481 0.337838 0.0592593 0.0810811,0.0701702,0.0001224814721039499,0.0038671882195303446
147.txt,0 0.505556 0.143243 0.0703704 0.0810811,0.07572575000000001,0.00014265040790766045,0.0045037787561454275
147.txt,0 0.901852 0.364865 0.0555556 0.0810811,0.06831835,0.00011610014056069075,0.003665764989802709
147.txt,0 0.848148 0.681081 0.0592593 0.0756757,0.0674675,0.00011322544725294482,0.0035750252771145274
147.txt,0 0.961111 0.027027 0.0555556 0.0540541,0.05480485,7.470423016182772e-05,0.0023589996053313372
147.txt,0 0.659259 0.567568 0.0592593 0.0648649,0.0620621,9.580483417157634e-05,0.0030251214489345484
147.txt,0 0.97963 0.564865 0.0407407 0.0810811,0.060910900000000004,9.228267936635616e-05,0.002913935366012936
147.txt,0 0.838889 0.272973 0.0555556 0.0810811,0.06831835,0.00011610014056069075,0.003665764989802709
147.txt,0 0.9 0.667568 0.0592593 0.0810811,0.0701702,0.0001224814721039499,0.0038671882195303446
147.txt,0 0.231481 0.516216 0.0481481 0.0702703,0.0592092,8.719712213406554e-05,0.002753393404356759
147.txt,0 0.611111 0.264865 0.0592593 0.0648649,0.0620621,9.580483417157634e-05,0.0030251214489345484
147.txt,0 0.794444 0.548649 0.0555556 0.0810811,0.06831835,0.00011610014056069075,0.003665764989802709
147.txt,0 0.342593 0.12973 0.0481481 0.0648649,0.0565065,7.941644108957219e-05,0.002507764195239592
147.txt,0 0.227778 0.221622 0.0555556 0.0864865,0.07102105,0.00012547070683856937,0.003961540123348638
147.txt,0 0.153704 0.567568 0.0555556 0.0756757,0.06561565,0.0001070934030193211,0.003381463875140665
147.txt,0 0.618519 0.516216 0.0592593 0.0810811,0.0701702,0.0001224814721039499,0.0038671882195303446
147.txt,0 0.914815 0.113514 0.0666667 0.0864865,0.0765766,0.00014587511412214477,0.004605555719508949
147.txt,0 0.205556 0.594595 0.0481481 0.0648649,0.0565065,7.941644108957219e-05,0.002507764195239592
147.txt,0 0.9 0.202703 0.0666667 0.0810811,0.07387389999999999,0.00013575659757367937,0.004286195102701702
147.txt,0 0.353704 0.22973 0.0407407 0.0702703,0.0555055,7.662701009482103e-05,0.002419702202142039
147.txt,0 0.218519 0.421622 0.0592593 0.0756757,0.0674675,0.00011322544725294482,0.0035750252771145274
147.txt,0 0.0796296 0.372973 0.0555556 0.0756757,0.06561565,0.0001070934030193211,0.003381463875140665
147.txt,0 0.47963 0.381081 0.062963 0.0810811,0.07202205,0.0001290336217070277,0.004073998257163342
147.txt,0 0.818519 0.42973 0.0592593 0.0810811,0.0701702,0.0001224814721039499,0.0038671882195303446
147.txt,0 0.201852 0.348649 0.062963 0.0810811,0.07202205,0.0001290336217070277,0.004073998257163342
147.txt,0 0.861111 0.783784 0.0555556 0.0648649,0.06021025,9.017131213468777e-05,0.0028472837024682315
147.txt,0 0.933333 0.564865 0.0518519 0.0594595,0.0556557,7.704238259979508e-05,0.0024328155336506615
147.txt,0 0.703704 0.0918919 0.0518519 0.0756757,0.0637638,0.00010113215666871243,0.0031932892810721653
147.txt,0 0.524074 0.754054 0.0481481 0.0702703,0.0592092,8.719712213406554e-05,0.002753393404356759
147.txt,0 0.651852 0.737838 0.0518519 0.0702703,0.06106109999999999,9.273848022340507e-05,0.002928324013047779
147.txt,0 0.583333 0.689189 0.0481481 0.0810811,0.0646146,0.00010384973807181623,0.003279073879242747
147.txt,0 0.251852 0.675676 0.0592593 0.0756757,0.0674675,0.00011322544725294482,0.0035750252771145274
147.txt,0 0.131481 0.386487 0.0555556 0.0810811,0.06831835,0.00011610014056069075,0.003665764989802709
147.txt,0 0.0592593 0.581081 0.0666667 0.0810811,0.07387389999999999,0.00013575659757367937,0.004286195102701702
147.txt,0 0.468519 0.510811 0.0555556 0.0810811,0.06831835,0.00011610014056069075,0.003665764989802709
147.txt,0 0.342593 0.445946 0.062963 0.0810811,0.07202205,0.0001290336217070277,0.004073998257163342
147.txt,0 0.307407 0.237838 0.0592593 0.0756757,0.0674675,0.00011322544725294482,0.0035750252771145274
147.txt,0 0.82037 0.583784 0.062963 0.0756757,0.06931935,0.00011952829757333892,0.0037739734869937525
148.txt,0 0.359259 0.92973 0.0444444 0.0540541,0.04924925,6.032336556910635e-05,0.0019049743118581888
148.txt,0 0.481481 0.418919 0.185185 0.264865,0.225025,0.0012612704096580205,0.03976961824220789
148.txt,0 0.107407 0.489189 0.162963 0.243243,0.20310299999999998,0.001027299418584092,0.03239832502813151
148.txt,0 0.659259 0.678378 0.185185 0.351351,0.268268,0.0017932742336117938,0.05652331497367173
148.txt,0 0.227778 0.421622 0.166667 0.259459,0.213063,0.001130623050471273,0.0356538109083334
148.txt,0 0.6 0.878378 0.0666667 0.0918919,0.0792793,0.00015635753733250998,0.004936390355200081
148.txt,0 0.246296 0.843243 0.0407407 0.0540541,0.0473974,5.587125118247382e-05,0.0017644075979648284
148.txt,0 0.894444 0.775676 0.0851852 0.113514,0.09934960000000001,0.0002455878538112138,0.0077521492801364885
148.txt,0 0.214815 0.82973 0.0444444 0.0594595,0.05195195,6.712745606477306e-05,0.002119793655453813
148.txt,0 0.259259 0.8 0.037037 0.0540541,0.045545550000000004,5.158985397142057e-05,0.001629227691976831
148.txt,0 0.266667 0.883784 0.037037 0.0594595,0.04824825,5.7895617399326014e-05,0.0018283233800649103
148.txt,0 0.501852 0.613514 0.0851852 0.113514,0.09934960000000001,0.0002455878538112138,0.0077521492801364885
148.txt,0 0.82037 0.502703 0.277778 0.378378,0.328078,0.0026834132590663057,0.08453646804253821
148.txt,0 0.294444 0.894595 0.0407407 0.0594595,0.050100099999999995,6.242617215773575e-05,0.00197136511380668
149.txt,0 0.477778 0.454054 0.0296296 0.0432432,0.0364364,3.301483033720657e-05,0.001042703433497384
149.txt,0 0.0259259 0.524324 0.0444444 0.0540541,0.04924925,6.032336556910635e-05,0.0019049743118581888
149.txt,0 0.548148 0.127027 0.0444444 0.0594595,0.05195195,6.712745606477306e-05,0.002119793655453813
149.txt,0 0.275926 0.0972973 0.062963 0.0756757,0.06931935,0.00011952829757333892,0.0037739734869937525
149.txt,0 0.251852 0.497297 0.0518519 0.0756757,0.0637638,0.00010113215666871243,0.0031932892810721653
149.txt,0 0.0740741 0.524324 0.0592593 0.0864865,0.07287289999999999,0.00013210134316564244,0.004170825180830045
149.txt,0 0.127778 0.497297 0.0481481 0.0756757,0.0619119,9.534154596052849e-05,0.003010496632357811
149.txt,0 0.05 0.651351 0.0555556 0.0702703,0.06291295,9.845046871160515e-05,0.0031086367793625056
149.txt,0 0.594444 0.0972973 0.0555556 0.0756757,0.06561565,0.0001070934030193211,0.003381463875140665
149.txt,0 0.103704 0.613514 0.0518519 0.0702703,0.06106109999999999,9.273848022340507e-05,0.002928324013047779
149.txt,0 0.348148 0.297297 0.0592593 0.0756757,0.0674675,0.00011322544725294482,0.0035750252771145274
149.txt,0 0.640741 0.335135 0.0518519 0.0648649,0.058358400000000005,8.470856403471772e-05,0.002674832763907279
149.txt,0 0.468519 0.27027 0.0555556 0.0756757,0.06561565,0.0001070934030193211,0.003381463875140665
149.txt,0 0.118519 0.748649 0.0592593 0.0918919,0.07557559999999999,0.00014208508594087772,0.004485936161013631
149.txt,0 0.12963 0.908108 0.0518519 0.0648649,0.058358400000000005,8.470856403471772e-05,0.002674832763907279
15.txt,0 0.0537037 0.0567568 0.1 0.113514,0.106757,0.00028359279711099255,0.008951227674420543
15.txt,0 0.174074 0.462162 0.0814815 0.0810811,0.0812813,0.00016435692775113188,0.005188850563908775
15.txt,0 0.0851852 0.454054 0.0444444 0.0756757,0.060060050000000004,8.97218753756778e-05,0.002833095799543997
15.txt,0 0.277778 0.42973 0.0814815 0.0918919,0.0866867,0.00018695280670692654,0.005901940438437336
15.txt,0 0.174074 0.651351 0.0666667 0.0702703,0.06846849999999999,0.00011661118245102732,0.0036818959257388616
15.txt,0 0.0537037 0.186486 0.107407 0.135135,0.121271,0.0003659914398350805,0.01155058017308049
15.txt,0 0.316667 0.672973 0.0555556 0.0702703,0.06291295,9.845046871160515e-05,0.0031086367793625056
15.txt,0 0.237037 0.662162 0.0592593 0.0810811,0.0701702,0.0001224814721039499,0.0038671882195303446
15.txt,0 0.148148 0.851351 0.0666667 0.0810811,0.07387389999999999,0.00013575659757367937,0.004286195102701702
15.txt,0 0.12037 0.962162 0.0555556 0.0756757,0.06561565,0.0001070934030193211,0.003381463875140665
150.txt,0 0.438889 0.305405 0.0703704 0.0702703,0.07032035,0.00012300636380162646,0.003883755923675041
150.txt,0 0.446296 0.402703 0.1 0.0810811,0.09054055,0.00020395191585399734,0.0064383730682882785
150.txt,0 0.444444 0.57027 0.103704 0.0594595,0.08158175000000001,0.0001655746691627342,0.005227281826568527
150.txt,0 0.664815 0.6 0.0777778 0.0648649,0.07132135,0.0001265343405412326,0.003995112299846574
150.txt,0 0.525926 0.321622 0.118519 0.0810811,0.09980005,0.00024782085360639943,0.007822604961640755
150.txt,0 0.559259 0.456757 0.125926 0.0810811,0.10350355,0.00026656353520622823,0.008413958635592668
150.txt,0 0.624074 0.683784 0.114815 0.0594595,0.08713725,0.0001889019501369522,0.005963449979981453
150.txt,0 0.57963 0.572973 0.12963 0.0756757,0.10265284999999999,0.00026219781859940016,0.008276217665949378
150.txt,0 0.490741 0.516216 0.137037 0.0810811,0.10905904999999999,0.0002959610401136622,0.0093414286699495
151.txt,0 0.696296 0.505405 0.244444 0.318919,0.28168150000000003,0.0019773153873251714,0.06231699900489179
151.txt,0 0.375926 0.454054 0.381481 0.443243,0.412362,0.004242351165023832,0.13355100361681688
152.txt,0 0.32963 0.0945946 0.185185 0.167568,0.1763765,0.000774542846324892,0.0244326920891549
152.txt,0 0.527778 0.0810811 0.166667 0.151351,0.159009,0.0006294223951916598,0.019857898842011786
152.txt,0 0.087037 0.724324 0.159259 0.237838,0.19854850000000002,0.0009817038308977007,0.03096157908011708
152.txt,0 0.238889 0.302703 0.203704 0.259459,0.2315815,0.0013359155441761206,0.042120896546144565
152.txt,0 0.716667 0.105405 0.233333 0.2,0.2166665,0.0011692269684841622,0.036870023725201345
152.txt,0 0.322222 0.643243 0.2 0.259459,0.2297295,0.0013146128127043515,0.04144989321803343
152.txt,0 0.840741 0.516216 0.17037 0.2,0.185185,0.0008539033103835472,0.026934039526814363
152.txt,0 0.774074 0.713513 0.192593 0.237838,0.2152155,0.0011536044791181338,0.03637784549794533
152.txt,0 0.0981481 0.1 0.188889 0.2,0.19444450000000002,0.0009415061947484097,0.02969485493644035
152.txt,0 0.959259 0.572973 0.0814815 0.237838,0.15965975,0.0006345883759520542,0.020020769756538423
152.txt,0 0.461111 0.362162 0.240741 0.281081,0.260911,0.0016961573402180324,0.0534656264820613
152.txt,0 0.864815 0.281081 0.233333 0.248649,0.240991,0.0014467991479869074,0.04561330373467163
152.txt,0 0.375926 0.891892 0.218519 0.205405,0.21196199999999998,0.0011189576346194313,0.0352862818546412
152.txt,0 0.837037 0.908108 0.185185 0.183784,0.1844845,0.0008474502691836961,0.026730657935486346
152.txt,0 0.581481 0.613514 0.207407 0.221622,0.2145145,0.0011460947312612042,0.03614125158186282
152.txt,0 0.0592593 0.405405 0.118519 0.248649,0.183584,0.0008391908303371979,0.026470341103810382
152.txt,0 0.933333 0.813514 0.133333 0.243243,0.188288,0.0008827831242890116,0.027844227027502666
152.txt,0 0.6 0.859459 0.22963 0.27027,0.24995,0.0015564906066161607,0.04906775222175099
153.txt,0 0.32963 0.875676 0.133333 0.216216,0.1747745,0.0007605261072749457,0.023990871141693668
153.txt,0 0.201852 0.518919 0.181481 0.291892,0.2366865,0.00139552433856473,0.04399839724888722
153.txt,0 0.561111 0.578378 0.211111 0.367568,0.28933949999999997,0.0020864283828986247,0.06575144999730857
153.txt,0 0.772222 0.597297 0.255556 0.372973,0.3142645,0.0024619100564626873,0.07756763161231596
154.txt,0 0.0148148 0.835135 0.0296296 0.0918919,0.06076075,9.182815314001712e-05,0.002899586928342238
154.txt,0 0.562963 0.0351351 0.0666667 0.0702703,0.06846849999999999,0.00011661118245102732,0.0036818959257388616
154.txt,0 0.601852 0.721622 0.203704 0.254054,0.228879,0.0013048873715234752,0.041143551390320936
154.txt,0 0.964815 0.237838 0.062963 0.0756757,0.06931935,0.00011952829757333892,0.0037739734869937525
154.txt,0 0.366667 0.52973 0.155556 0.237838,0.196697,0.0009634646511145099,0.03038682702636884
154.txt,0 0.535185 0.513514 0.174074 0.248649,0.2113615,0.0011126207028403984,0.03508662911623771
154.txt,0 0.383333 0.297297 0.0777778 0.0864865,0.08213214999999999,0.00016781713936911793,0.005298052586817526
154.txt,0 0.15 0.124324 0.0925926 0.0972973,0.09494495,0.0002242858242916345,0.007080005932723012
154.txt,0 0.764815 0.291892 0.107407 0.12973,0.11856850000000001,0.0003498529235923229,0.011041511591736027
154.txt,0 0.818519 0.524324 0.266667 0.367568,0.3171175,0.0025068748424862575,0.07898239512123185
154.txt,0 0.190741 0.489189 0.27037 0.362162,0.316266,0.002493412036948069,0.07855880943189311
155.txt,0 0.566667 0.510811 0.118519 0.135135,0.126827,0.00040031450296302987,0.012633198517523064
155.txt,0 0.492593 0.308108 0.155556 0.12973,0.14264300000000002,0.0005064519309318566,0.015980516418245744
155.txt,0 0.325926 0.227027 0.111111 0.0972973,0.10420415,0.00027018604347139804,0.008528249787812785
155.txt,0 0.396296 0.659459 0.0888889 0.108108,0.09849845,0.00024139609044638243,0.007619889511380619
155.txt,0 0.17963 0.486486 0.122222 0.118919,0.1205705,0.0003617732922546202,0.011417525893192225
155.txt,0 0.698148 0.562162 0.107407 0.0972973,0.10235215,0.0002606632831651334,0.00822780179341785
155.txt,0 0.672222 0.47027 0.114815 0.118919,0.116867,0.0003398789394942582,0.010726886190014526
156.txt,0 0.259259 0.310811 0.111111 0.156757,0.133934,0.0004464638137248061,0.014088720720444807
156.txt,0 0.661111 0.364865 0.122222 0.178378,0.1503,0.000562320643450463,0.01774221519698306
156.txt,0 0.211111 0.783784 0.140741 0.183784,0.1622625,0.000655461706839125,0.020678841632841782
156.txt,0 0.303704 0.0864865 0.118519 0.151351,0.134935,0.00045316626599005856,0.01430010110845811
156.txt,0 0.544444 0.405405 0.133333 0.205405,0.169369,0.0007141764678798303,0.0225298203151291
156.txt,0 0.377778 0.262162 0.133333 0.2,0.1666665,0.0006915509307141194,0.021816572016719632
156.txt,0 0.309259 0.6 0.144444 0.172973,0.15870849999999997,0.0006270440106971028,0.01978291365234752
157.txt,0 0.668519 0.110811 0.0925926 0.102703,0.0976478,0.00023724286982737948,0.007488844408161488
157.txt,0 0.883333 0.0243243 0.062963 0.0486486,0.0558058,7.745860074409691e-05,0.002445955536424829
